卸点大坑115,,494981.842,4038753.345,11.791
卸点大坑116,,494979.675,4038752.699,11.995
卸点大坑117,,494976.989,4038752.348,11.781
卸点大坑118,,494975.089,4038751.834,11.980
卸点大坑119,,494972.236,4038751.644,11.815
卸点大坑120,,494969.440,4038750.824,11.777
卸点大坑121,,494966.999,4038750.210,11.850
卸点大坑122,,494964.260,4038749.802,11.759
卸点大坑123,,494962.499,4038749.336,11.841
卸点大坑124,,494960.139,4038748.432,11.817
卸点大坑125,,494959.359,4038748.208,11.670
卸点大坑126,,494957.363,4038747.882,11.807
卸点大坑127,,494955.617,4038747.220,11.675
卸点大坑128,,494951.776,4038746.189,11.929
卸点大坑129,,494948.397,4038745.162,11.781
卸点大坑130,,494944.801,4038744.525,11.837
卸点大坑131,,494942.244,4038744.436,11.834
卸点大坑132,,494939.512,4038744.219,11.879
卸点大坑133,,494937.022,4038743.550,12.126
卸点大坑134,,494934.707,4038742.834,12.084
卸点大坑135,,494931.171,4038741.435,11.917
卸点大坑136,,494929.436,4038740.574,12.048
卸点大坑137,,494927.142,4038739.477,12.087
卸点大坑138,,494923.485,4038738.258,11.929
卸点大坑139,,494922.069,4038738.146,12.094
卸点大坑140,,494919.387,4038738.990,11.987
卸点大坑141,,494917.703,4038738.775,12.174
卸点大坑142,,494915.719,4038738.426,11.879
卸点大坑143,,494913.959,4038738.812,11.574
卸点大坑144,,494912.265,4038740.826,11.852
卸点大坑145,,494911.737,4038741.513,11.908
卸点大坑146,,494910.919,4038743.094,12.185
卸点大坑147,,494909.996,4038744.805,12.134
卸点大坑148,,494909.266,4038745.986,12.319
卸点大坑149,,494908.420,4038747.654,12.469
卸点大坑150,,494906.779,4038749.385,12.392
卸点大坑151,,494905.447,4038750.588,12.296
卸点大坑152,,494902.117,4038751.636,12.590
卸点大坑153,,494900.243,4038752.500,12.692
卸点大坑154,,494897.999,4038754.453,12.518
卸点大坑155,,494896.469,4038755.458,12.444
卸点大坑156,,494895.512,4038756.877,12.503
卸点大坑157,,494894.579,4038757.863,12.706
卸点大坑158,,494892.957,4038759.330,12.489
卸点大坑159,,494891.397,4038760.462,12.317
卸点大坑160,,494889.815,4038761.048,12.327
卸点大坑161,,494888.155,4038763.164,12.277
卸点大坑162,,494887.259,4038764.290,12.514
卸点大坑163,,494885.769,4038766.291,12.325
卸点大坑164,,494884.330,4038769.893,12.335
卸点大坑165,,494883.763,4038771.368,12.306
卸点大坑166,,494883.636,4038773.657,12.090
卸点大坑167,,494882.847,4038775.414,12.382
卸点大坑168,,494881.047,4038777.981,12.161
卸点大坑169,,494880.185,4038780.170,12.084
卸点大坑170,,494880.268,4038780.199,12.032
卸点大坑171,,494879.757,4038781.701,12.467
卸点大坑172,,494879.021,4038783.302,12.421
卸点大坑173,,494878.509,4038784.883,12.388
卸点大坑174,,494878.664,4038786.069,11.940
卸点大坑175,,494879.419,4038787.943,11.924
卸点大坑176,,494880.988,4038789.648,11.587
卸点大坑177,,494881.527,4038790.548,11.601
卸点大坑178,,494882.151,4038791.235,11.499
卸点大坑179,,494882.463,4038794.357,11.629
卸点大坑180,,494882.719,4038796.202,11.676
卸点大坑181,,494882.355,4038798.451,11.668
卸点大坑182,,494882.362,4038801.815,11.505
卸点大坑183,,494882.439,4038804.231,11.722
卸点大坑184,,494882.173,4038806.461,11.912
卸点大坑185,,494880.712,4038809.771,11.997
卸点大坑186,,494880.081,4038812.167,12.122
卸点大坑187,,494879.385,4038814.816,11.975
卸点大坑188,,494878.280,4038817.334,11.991
卸点大坑189,,494877.058,4038820.530,12.025
卸点大坑190,,494876.184,4038822.138,11.586
卸点大坑191,,494874.798,4038824.908,11.767
卸点大坑192,,494874.020,4038827.015,11.729
卸点大坑193,,494874.592,4038828.904,11.930
卸点大坑194,,494875.057,4038831.413,11.779
卸点大坑195,,494875.088,4038832.775,11.900
卸点大坑196,,494874.462,4038835.038,11.922
卸点大坑197,,494873.000,4038839.288,11.955
卸点大坑198,,494872.549,4038841.532,12.074
卸点大坑199,,494872.738,4038844.695,11.917
卸点大坑200,,494872.296,4038846.165,12.009
卸点大坑201,,494872.064,4038848.155,12.001
卸点大坑202,,494871.468,4038849.441,11.871
卸点大坑203,,494870.652,4038850.826,11.858
卸点大坑204,,494870.095,4038852.013,11.907
卸点大坑205,,494868.902,4038854.867,11.926
卸点大坑206,,494867.841,4038857.189,12.079
卸点大坑207,,494867.335,4038859.761,11.654
卸点大坑208,,494866.922,4038862.698,11.822
卸点大坑209,,494866.891,4038864.092,11.765
卸点大坑210,,494866.248,4038866.527,11.820
卸点大坑211,,494865.489,4038868.247,11.888
卸点大坑212,,494864.999,4038870.420,11.693
