1,,494599.076000,4038489.396000,35.096000
2,,494598.016000,4038487.233000,33.155000
3,,494599.381000,4038479.619000,32.998000
4,,494591.225000,4038477.513000,33.097000
5,,494590.215000,4038485.825000,33.260000
6,,494592.770000,4038483.800000,33.048000
7,,494593.249000,4038481.095000,33.138000
8,,494595.281000,4038481.557000,33.060000
9,,494595.450000,4038483.773000,33.171000
10,,494594.364000,4038482.355000,33.163000
11,,494602.450000,4038480.022000,33.009000
12,,494602.225000,4038483.667000,32.981000
13,,494605.399000,4038484.248000,33.068000
14,,494605.997000,4038480.197000,33.120000
15,,494603.993000,4038482.153000,32.940000
16,,494601.738000,4038485.503000,33.088000
17,,494601.712000,4038488.889000,32.897000
18,,494604.813000,4038489.044000,32.927000
19,,494604.423000,4038486.506000,32.948000
20,,494603.156000,4038487.689000,32.902000
21,,494608.908000,4038487.156000,33.078000
22,,494608.142000,4038489.718000,33.208000
23,,494611.440000,4038490.360000,33.226000
24,,494611.764000,4038487.475000,33.110000
25,,494610.109000,4038488.870000,33.014000
26,,494608.929000,4038484.743000,33.021000
27,,494612.358000,4038485.460000,32.972000
28,,494612.861000,4038482.292000,32.926000
29,,494609.662000,4038481.541000,33.071000
30,,494611.052000,4038483.935000,32.972000
31,,494616.886000,4038482.897000,32.922000
32,,494615.933000,4038486.212000,32.934000
33,,494619.499000,4038487.144000,33.185000
34,,494619.782000,4038483.628000,33.053000
35,,494617.894000,4038485.094000,32.904000
36,,494615.713000,4038488.014000,33.176000
37,,494615.216000,4038491.235000,33.274000
38,,494618.033000,4038491.471000,33.308000
39,,494618.567000,4038489.038000,33.292000
40,,494616.727000,4038490.093000,33.163000
41,,494623.161000,4038490.425000,33.209000
42,,494622.856000,4038493.175000,33.288000
43,,494625.130000,4038493.761000,33.394000
44,,494625.754000,4038490.999000,33.275000
45,,494624.110000,4038492.134000,33.219000
46,,494626.385000,4038488.489000,33.193000
47,,494627.324000,4038485.207000,33.172000
48,,494623.111000,4038484.647000,33.094000
49,,494622.758000,4038487.605000,33.086000
50,,494625.140000,4038486.455000,33.020000
51,,494630.182000,4038491.726000,33.178000
52,,494629.929000,4038494.481000,33.322000
53,,494632.742000,4038494.499000,33.353000
54,,494632.815000,4038492.009000,33.239000
55,,494631.493000,4038493.253000,33.174000
56,,494630.708000,4038489.924000,33.070000
57,,494631.152000,4038486.152000,32.980000
58,,494634.492000,4038486.941000,33.024000
59,,494633.676000,4038490.395000,33.110000
60,,494632.717000,4038488.212000,32.999000
61,,494635.655000,4038487.135000,33.070000
62,,494634.797000,4038490.868000,33.321000
63,,494638.099000,4038491.576000,33.216000
64,,494640.116000,4038491.058000,33.197000
65,,494640.942000,4038488.597000,33.182000
66,,494638.166000,4038487.793000,33.083000
67,,494638.910000,4038489.922000,33.169000
68,,494636.202000,4038489.191000,33.099000
69,,494636.660000,4038493.429000,33.337000
70,,494636.543000,4038495.573000,33.355000
71,,494638.676000,4038496.142000,33.367000
72,,494639.369000,4038493.808000,33.344000
73,,494637.830000,4038494.636000,33.264000
74,,494644.445000,4038494.604000,33.368000
75,,494644.478000,4038497.404000,33.275000
76,,494645.770000,4038496.150000,33.254000
77,,494647.194000,4038497.590000,33.282000
78,,494647.899000,4038495.021000,33.273000
79,,494650.029000,4038495.699000,33.273000
80,,494649.907000,4038497.782000,33.342000
81,,494648.822000,4038496.413000,33.201000
82,,494644.792000,4038492.009000,33.479000
83,,494645.145000,4038489.264000,33.401000
84,,494646.549000,4038490.997000,33.347000
85,,494648.208000,4038490.112000,33.357000
86,,494647.577000,4038492.623000,33.377000
87,,494649.591000,4038491.517000,33.417000
88,,494650.650000,4038490.682000,33.373000
89,,494650.441000,4038492.931000,33.465000
90,,494647.478000,4038479.810000,33.111000
91,,494647.063000,4038482.556000,33.087000
92,,494649.632000,4038483.482000,33.027000
93,,494650.568000,4038481.029000,33.135000
94,,494648.675000,4038481.742000,32.985000
95,,494652.502000,4038473.418000,33.211000
96,,494652.941000,4038470.885000,33.116000
97,,494651.285000,4038471.738000,33.149000
98,,494649.874000,4038470.082000,33.093000
99,,494649.601000,4038473.009000,33.111000
100,,494644.579000,4038472.292000,32.709000
101,,494644.847000,4038468.967000,32.786000
102,,494642.419000,4038470.299000,32.505000
103,,494639.992000,4038471.943000,32.564000
104,,494640.899000,4038468.039000,32.594000
105,,494637.423000,4038469.242000,32.673000
106,,494634.532000,4038470.348000,32.595000
107,,494635.174000,4038466.648000,32.520000
108,,494636.277000,4038472.456000,33.123000
109,,494627.140000,4038471.257000,33.085000
110,,494629.253000,4038473.834000,33.029000
111,,494631.682000,4038474.328000,33.172000
112,,494631.611000,4038476.337000,33.276000
113,,494629.082000,4038476.389000,33.189000
114,,494626.113000,4038479.636000,33.115000
115,,494634.196000,4038481.710000,33.094000
116,,494635.835000,4038480.844000,33.134000
117,,494637.021000,4038477.750000,33.024000
118,,494638.823000,4038479.581000,33.071000
119,,494640.426000,4038478.542000,33.269000
120,,494639.950000,4038481.241000,33.183000
121,,494642.147000,4038481.591000,33.247000
122,,494643.061000,4038478.891000,33.211000
123,,494627.490000,4038469.182000,33.295000
124,,494630.484000,4038469.500000,33.242000
125,,494629.256000,4038466.969000,32.912000
126,,494631.348000,4038465.349000,32.809000
127,,494627.605000,4038464.667000,33.228000
128,,494623.625000,4038463.880000,33.280000
129,,494623.467000,4038467.911000,33.287000
130,,494621.926000,4038465.643000,33.223000
131,,494620.194000,4038467.471000,33.386000
132,,494621.199000,4038463.186000,33.309000
133,,494617.017000,4038461.944000,33.155000
134,,494613.810000,4038461.749000,33.035000
135,,494612.916000,4038465.623000,33.343000
136,,494617.138000,4038466.330000,33.480000
137,,494615.091000,4038464.085000,33.086000
138,,494609.808000,4038464.804000,33.175000
139,,494610.239000,4038461.116000,32.873000
140,,494608.146000,4038462.911000,33.046000
141,,494606.346000,4038460.943000,33.153000
142,,494606.168000,4038464.605000,33.259000
143,,494602.492000,4038463.657000,33.245000
144,,494602.949000,4038459.069000,33.046000
145,,494600.228000,4038459.254000,32.863000
146,,494601.141000,4038461.070000,32.981000
147,,494599.065000,4038463.075000,33.065000
148,,494597.510000,4038462.560000,32.858000
149,,494594.848000,4038462.366000,32.844000
150,,494596.701000,4038460.362000,32.797000
151,,494595.600000,4038457.953000,33.088000
152,,494598.588000,4038458.625000,32.933000
153,,494598.844000,4038461.762000,33.128000
154,,494596.860000,4038468.716000,33.351000
155,,494595.988000,4038471.898000,33.385000
156,,494592.649000,4038471.301000,33.330000
157,,494593.179000,4038468.155000,33.171000
158,,494594.776000,4038470.043000,33.152000
159,,494598.414000,4038473.123000,33.220000
160,,494599.592000,4038464.750000,33.234000
161,,494601.766000,4038468.397000,33.135000
162,,494601.661000,4038471.540000,33.166000
163,,494604.381000,4038472.206000,33.238000
164,,494605.060000,4038469.458000,33.222000
165,,494603.301000,4038470.183000,33.167000
166,,494608.201000,4038466.766000,33.352000
167,,494607.550000,4038475.154000,33.375000
168,,494612.996000,4038467.853000,33.008000
169,,494614.937000,4038471.426000,32.893000
170,,494617.882000,4038471.574000,32.761000
171,,494622.236000,4038469.949000,32.928000
172,,494617.601000,4038474.783000,32.906000
173,,494619.911000,4038477.905000,33.070000
174,,494614.932000,4038474.242000,32.812000
175,,494616.762000,4038473.481000,32.831000
176,,494611.355000,4038476.489000,33.008000
177,,494634.687000,4038493.024000,34.984000
178,,494589.712000,4038467.018000,35.026000
179,,494595.911000,4038471.264000,33.221000
180,,494596.173000,4038469.424000,33.223000
181,,494593.479000,4038468.759000,33.071000
182,,494593.080000,4038470.660000,33.165000
183,,494594.789000,4038469.839000,33.152000
184,,494594.085000,4038478.797000,32.925000
185,,494591.567000,4038478.265000,32.986000
186,,494591.023000,4038480.699000,32.979000
187,,494592.685000,4038479.830000,33.020000
188,,494593.475000,4038481.262000,33.053000
189,,494590.629000,4038483.759000,33.078000
190,,494590.372000,4038485.438000,33.146000
191,,494591.997000,4038485.839000,33.093000
192,,494591.270000,4038485.001000,33.121000
193,,494592.348000,4038484.157000,33.034000
194,,494595.187000,4038484.735000,33.082000
195,,494594.910000,4038486.452000,33.070000
196,,494596.475000,4038486.732000,33.124000
197,,494595.904000,4038485.681000,33.049000
198,,494596.783000,4038485.054000,33.067000
199,,494595.343000,4038481.673000,32.990000
200,,494595.936000,4038479.128000,32.961000
201,,494598.415000,4038479.643000,32.920000
202,,494597.891000,4038482.208000,32.985000
203,,494596.728000,4038480.784000,32.920000
204,,494602.481000,4038483.178000,32.932000
205,,494604.970000,4038483.626000,32.900000
206,,494604.096000,4038482.024000,32.950000
207,,494605.395000,4038481.116000,32.959000
208,,494602.719000,4038480.483000,32.932000
209,,494603.894000,4038486.597000,32.886000
210,,494603.481000,4038488.287000,32.849000
211,,494601.839000,4038487.883000,32.791000
212,,494602.238000,4038486.245000,32.936000
213,,494603.179000,4038487.409000,32.904000
214,,494609.188000,4038487.652000,33.021000
215,,494608.909000,4038489.359000,33.083000
216,,494610.518000,4038489.731000,33.103000
217,,494610.913000,4038488.103000,33.041000
218,,494609.861000,4038488.837000,33.033000
219,,494611.967000,4038485.188000,32.936000
220,,494612.514000,4038482.649000,32.919000
221,,494610.011000,4038482.104000,32.977000
222,,494609.469000,4038484.619000,32.939000
223,,494611.225000,4038483.457000,32.957000
224,,494617.048000,4038483.591000,32.851000
225,,494616.507000,4038486.098000,32.867000
226,,494619.014000,4038486.657000,33.013000
227,,494618.065000,4038485.162000,32.939000
228,,494619.585000,4038484.205000,32.933000
229,,494616.329000,4038489.246000,33.077000
230,,494617.938000,4038489.634000,33.181000
231,,494617.609000,4038491.234000,33.165000
232,,494615.957000,4038490.913000,33.149000
233,,494616.909000,4038490.047000,33.126000
234,,494623.498000,4038487.622000,33.009000
235,,494624.023000,4038485.139000,32.914000
236,,494626.617000,4038485.685000,33.085000
237,,494626.061000,4038488.173000,33.039000
238,,494624.973000,4038486.817000,33.008000
239,,494623.320000,4038490.720000,33.103000
240,,494625.023000,4038491.070000,33.100000
241,,494624.060000,4038491.947000,33.122000
242,,494622.986000,4038492.371000,33.179000
243,,494624.634000,4038492.779000,33.177000
244,,494630.371000,4038492.164000,32.993000
245,,494630.037000,4038493.857000,33.175000
246,,494631.696000,4038494.289000,33.253000
247,,494632.092000,4038492.598000,33.051000
248,,494631.074000,4038493.337000,33.150000
249,,494630.615000,4038489.180000,32.996000
250,,494633.125000,4038489.718000,32.947000
251,,494632.389000,4038488.279000,32.986000
252,,494631.131000,4038486.623000,32.969000
253,,494633.678000,4038487.157000,32.965000
254,,494635.505000,4038487.613000,33.091000
255,,494634.980000,4038490.084000,33.108000
256,,494637.540000,4038490.614000,33.131000
257,,494638.033000,4038488.092000,33.114000
258,,494636.449000,4038489.119000,33.151000
259,,494637.918000,4038490.465000,33.128000
260,,494640.066000,4038490.882000,33.172000
261,,494639.124000,4038489.572000,33.148000
