1,,494813.209000,4038968.388000,23.296000
2,,494958.796000,4038953.050000,11.255000
3,,494962.611000,4038955.915000,11.365000
4,,494964.929000,4038957.232000,11.398000
5,,494968.951000,4038959.420000,11.493000
6,,494973.954000,4038958.168000,11.374000
7,,494979.344000,4038959.869000,10.885000
8,,494985.260000,4038961.535000,10.529000
9,,494992.284000,4038962.819000,9.885000
10,,494998.330000,4038962.940000,9.470000
11,,495004.416000,4038969.344000,11.136000
12,,495010.579000,4038969.945000,11.279000
13,,495014.208000,4038971.598000,11.177000
14,,495018.050000,4038971.854000,11.048000
15,,495020.605000,4038972.214000,11.005000
16,,495028.025000,4038970.998000,11.181000
17,,495034.196000,4038972.359000,11.349000
18,,495042.409000,4038974.493000,11.250000
19,,495052.771000,4038977.359000,11.359000
20,,495059.185000,4038978.163000,10.901000
21,,495063.950000,4038978.808000,10.817000
22,,495069.760000,4038980.047000,10.725000
23,,495075.924000,4038975.646000,10.748000
24,,495076.804000,4038972.469000,10.799000
25,,495077.772000,4038967.650000,10.806000
26,,495079.476000,4038964.610000,11.112000
27,,495081.890000,4038960.240000,11.194000
28,,495084.308000,4038951.195000,10.999000
29,,495084.892000,4038948.827000,11.083000
30,,495086.580000,4038942.647000,11.111000
31,,495088.159000,4038934.357000,11.257000
32,,495091.308000,4038926.748000,11.069000
33,,495091.433000,4038916.761000,12.099000
34,,495092.163000,4038912.031000,11.954000
35,,495093.534000,4038907.732000,11.134000
36,,495093.552000,4038900.756000,11.279000
37,,495089.026000,4038894.953000,11.293000
38,,495091.264000,4038880.741000,11.364000
39,,495095.622000,4038876.589000,11.358000
40,,495097.587000,4038865.698000,11.209000
41,,495099.376000,4038857.741000,11.286000
42,,495099.311000,4038847.897000,11.462000
43,,495102.554000,4038842.695000,11.545000
44,,495108.454000,4038832.211000,11.588000
45,,495120.370000,4038825.353000,11.555000
46,,495125.590000,4038819.565000,11.346000
47,,495125.694000,4038817.654000,11.318000
48,,495126.089000,4038814.312000,11.375000
49,,495126.231000,4038811.931000,11.408000
50,,495124.198000,4038807.342000,11.738000
51,,495123.509000,4038805.452000,11.827000
52,,495122.112000,4038802.322000,11.831000
53,,495118.732000,4038798.473000,11.959000
54,,495118.456000,4038795.923000,12.018000
55,,495117.496000,4038790.790000,11.898000
56,,495115.836000,4038787.888000,12.106000
57,,495113.635000,4038785.546000,12.053000
58,,495109.071000,4038783.257000,12.134000
59,,495107.505000,4038783.537000,12.076000
60,,495105.824000,4038783.818000,12.068000
61,,495103.372000,4038783.218000,11.969000
62,,495100.559000,4038783.324000,11.949000
63,,495097.308000,4038781.794000,12.068000
64,,495095.879000,4038780.710000,12.028000
65,,495089.597000,4038783.021000,11.362000
66,,495085.812000,4038782.727000,11.561000
67,,495078.488000,4038781.406000,11.850000
68,,495076.291000,4038780.807000,11.913000
69,,495074.327000,4038780.634000,11.843000
70,,495072.296000,4038779.921000,11.802000
